Id,Prediction
352,0.048647199
353,0.793335149
354,0.537204124
355,0.303713150
356,0.909623935
357,0.571060752
358,0.626609268
359,0.464671329
360,0.996532023
361,0.047483803
362,0.987694690
363,0.046982379
364,0.501549562
365,0.999314227
366,0.997692557
367,0.988399596
368,0.702466423
369,0.949220003
370,0.506202360
371,0.943524741
372,0.731617092
373,0.940514296
374,0.585069192
375,0.906229688
376,0.998032687
377,0.857496659
378,0.991096449
379,0.858139824
380,0.043892877
381,0.594362293
382,0.951147675
383,0.922198938
384,0.930315278
385,0.677210375
386,0.998098101
387,0.952123244
388,0.995574128
389,0.598344051
390,0.007683714
391,0.998179435
392,0.869484127
393,0.952241602
394,0.996769025
395,0.999350954
396,0.579230724
397,0.999299457
398,0.203342975
399,0.997212481
400,0.999331155
401,0.064515100
402,0.947703551
403,0.949716690
404,0.607749345
405,0.940650969
406,0.998605668
407,0.996212160
408,0.996908093
409,0.827100533
410,0.939668656
411,0.997328941
412,0.936349963
413,0.576009986
414,0.564668316
415,0.437316315
416,0.047804951
417,0.999154865
418,0.000151591
419,0.715216788
420,0.449777366
421,0.004720756
422,0.706948878
423,0.999328847
424,0.951355458
425,0.952498538
426,0.999354464
427,0.997339524
428,0.494557318
429,0.859202218
430,0.303411857
431,0.409283747
432,0.049826903
433,0.476805046
434,0.764043443
435,0.201124814
436,0.178236162
437,0.494557318
438,0.994998517
439,0.951863263
440,0.997279878
441,0.997024286
442,0.716747602
443,0.745376308
444,0.999343271
445,0.507748116
446,0.050948637
447,0.000873490
448,0.997279139
449,0.805834481
450,0.917248934
451,0.998899689
452,0.951715083
453,0.999352774
454,0.000151591
455,0.999311426
456,0.000122101
457,0.979831789
458,0.892614546
459,0.998334769
460,0.999324331
461,0.616528721
462,0.644035092
463,0.046129186
464,0.928948837
465,0.999353489
466,0.046851670
467,0.762908993
468,0.047172234
469,0.933377254
470,0.999081779
471,0.951779090
472,0.762842418
473,0.502476079
474,0.950825001
475,0.998975376
476,0.938249842
477,0.999355114
478,0.998155496
479,0.989101854
480,0.951822476
481,0.951926181
482,0.986823303
483,0.952233883
484,0.616672441
485,0.950751189
486,0.534129326
487,0.996298385
488,0.999348957
489,0.923227222
490,0.941958373
491,0.999175516
492,0.001741409
493,0.024110165
494,0.047190257
495,0.999173094
496,0.031368521
497,0.559480593
498,0.574400300
499,0.582821250
500,0.694014954
501,0.993770874
502,0.802137737
503,0.046839680
504,0.952202471
505,0.999341388
506,0.886399764
507,0.946090492
508,0.702022162
509,0.939869474
510,0.944841111
511,0.948441488
512,0.952019589
513,0.424338991
514,0.130355994
515,0.928875829
516,0.815317791
517,0.708596840
518,0.999346583
519,0.999344745
520,0.795968922
521,0.650749919
522,0.984431195
523,0.950734852
524,0.950983113
525,0.997945294
526,0.999354598
527,0.377846991
528,0.987663069
529,0.999353476
530,0.046839680
531,0.841105909
532,0.985357211
533,0.632028793
534,0.459089770
535,0.929125541
536,0.926155166
537,0.987037663
538,0.999354529
539,0.999354174
540,0.901028297
541,0.570352058
542,0.961885629
543,0.999355054
544,0.971389240
545,0.744959640
546,0.764566798
547,0.823489182
548,0.993449229
549,0.815890525
550,0.603112509
551,0.712158368
552,0.999354025
553,0.952290841
554,0.607081177
555,0.998203523
556,0.998379181
557,0.115303183
558,0.952113879
559,0.984612980
560,0.999346411
561,0.904614377
562,0.679563082
563,0.997984091
564,0.047971070
565,0.654195625
566,0.700466813
567,0.999346591
568,0.812139000
569,0.000672225
570,0.951759859
571,0.999328974
572,0.992240615
573,0.046840254
574,0.046839681
575,0.827761276
576,0.794800322
577,0.999353828
578,0.531890196
579,0.943791466
580,0.891915802
581,0.999102832
582,0.046839680
583,0.922756673
584,0.999038269
585,0.545013316
586,0.729939893
587,0.952370216
588,0.999354591
589,0.952141082
590,0.999355111
591,0.615377916
592,0.889601580
593,0.952465529
594,0.984612614
595,0.999351390
596,0.650643994
597,0.949220003
598,0.542639822
599,0.630751305
600,0.998624673
601,0.939739187
602,0.701955990
603,0.753920304
604,0.999205080
605,0.799985588
606,0.951641142
607,0.672256408
608,0.810177081
609,0.996650800
610,0.952235425
611,0.997982970
612,0.999351559
613,0.598344051
614,0.065990101
615,0.939934572
616,0.886639565
617,0.952015357
618,0.564668316
619,0.473328428
620,0.997599443
621,0.127119149
622,0.620112879
623,0.013578231
624,0.187013101
625,0.994560245
626,0.995814704
627,0.782382868
628,0.716270995
629,0.065390183
630,0.942089036
631,0.944048490
632,0.046846918
633,0.993854692
634,0.046844009
635,0.819835350
636,0.556098770
637,0.999283583
638,0.806810262
639,0.999353134
640,0.996223331
641,0.938835772
642,0.950806171
643,0.834529105
644,0.997948821
645,0.041343723
646,0.999350193
647,0.646367657
648,0.427655879
649,0.997064329
650,0.082290481
651,0.869417729
652,0.706824951
653,0.046481073
654,0.046839666
655,0.950983660
656,0.106059614
657,0.947488211
658,0.046839680
659,0.651219249
660,0.685882331
661,0.521263395
662,0.642150972
663,0.704149403
664,0.049115322
665,0.000053119
666,0.999192446
667,0.784985383
668,0.046839724
669,0.712004090
670,0.949097603
671,0.841888292
672,0.999312550
673,0.046839704
674,0.999355109
675,0.787392318
676,0.988953419
677,0.927747958
678,0.684428698
679,0.587240411
680,0.710748120
681,0.921305839
682,0.553747356
683,0.723694444
684,0.066445015
685,0.797874057
686,0.813126346
687,0.673294019
688,0.900087539
689,0.487045837
690,0.952417593
691,0.944482258
692,0.997429222
693,0.997703222
694,0.046839680
695,0.948441488
696,0.931244979
697,0.046839680
698,0.549948759
699,0.952292923
700,0.633988940
701,0.992393826
702,0.947085189
703,0.893774990
704,0.046839680
705,0.999355112
706,0.988002914
707,0.991694532
708,0.999345211
709,0.919465725
710,0.099285389
711,0.997450748
712,0.784287685
713,0.418551988
714,0.995608347
715,0.620112879
716,0.551600751
717,0.998593315
718,0.167484685
719,0.998873738
720,0.634996617
721,0.917495130
722,0.999012091
723,0.587240411
724,0.948441488
725,0.998649598
726,0.999355105
727,0.788187588
728,0.986193584
729,0.951419575
730,0.756466788
731,0.999070250
732,0.076307108
733,0.952459939
734,0.189129205
735,0.671400008
736,0.999354276
737,0.829434277
738,0.994810562
739,0.591016063
740,0.867706359
741,0.996124619
742,0.999355117
743,0.999065749
744,0.742023584
745,0.666425379
746,0.910167355
747,0.999180690
748,0.927388623
749,0.745632376
750,0.917047535
751,0.952449899
752,0.999287444
753,0.675984480
754,0.545013316
755,0.862359954
756,0.170346057
757,0.999083124
758,0.951227164
759,0.934905601
760,0.950466848
761,0.417060115
762,0.818903636
763,0.999326899
764,0.627867304
765,0.390993968
766,0.534858864
767,0.742023584
768,0.758843018
769,0.986931725
770,0.600886850
771,0.945912220
772,0.748424087
773,0.997932934
774,0.877145732
775,0.487926719
776,0.997534700
777,0.491573886
778,0.910049116
779,0.998397897
780,0.751299725
781,0.065648990
782,0.952014157
783,0.845826530
784,0.951715083
785,0.987772165
786,0.823992806
787,0.647281324
788,0.545013316
789,0.998199545
790,0.998156625
791,0.992369937
792,0.950080718
793,0.064925142
794,0.847403168
795,0.999321213
796,0.551796107
797,0.475585972
798,0.974017125
799,0.999246024
800,0.888218899
801,0.729288863
802,0.971086376
803,0.952498647
804,0.999320778
805,0.993373660
806,0.564668316
807,0.000572669
808,0.452062811
809,0.950723955
810,0.949765040
811,0.951924601
812,0.759000730
813,0.276699938
814,0.886628378
815,0.999273057
816,0.998996409
817,0.950674730
818,0.516008351
819,0.046839838
820,0.680625284
821,0.952135811
822,0.999350633
823,0.887894248
824,0.835087863
825,0.974731545
826,0.661543124
827,0.649270255
828,0.361907339
829,0.060738016
830,0.999323740
831,0.952342779
832,0.945256804
833,0.997816871
834,0.661543124
835,0.736469951
836,0.999174355
837,0.011298374
838,0.046839684
839,0.001093499
840,0.668955862
841,0.994644241
842,0.751299725
843,0.999354366
844,0.677565610
845,0.046839680
846,0.951253266
847,0.900214369
848,0.819835350
849,0.997440336
850,0.481916785
851,0.756814093
852,0.948441488
853,0.047557895
854,0.209495897
855,0.997597251
856,0.939119393
857,0.999284747
858,0.614212682
859,0.639870608
860,0.980510704
861,0.999354661
862,0.999352378
863,0.481441968
864,0.951994556
865,0.803367868
866,0.870806769
867,0.952128469
868,0.952194108
869,0.874174735
870,0.839536180
871,0.990835000
872,0.176519384
873,0.990276850
874,0.989476801
875,0.992348218
876,0.998853117
877,0.508223259
878,0.531465113
879,0.709310146
880,0.999164684
881,0.794553547
882,0.997571420
883,0.817876945
884,0.952498638
885,0.517888710
886,0.952489164
887,0.880375128
888,0.989699497
889,0.835703035
890,0.690455989
891,0.994948307
892,0.990891400
893,0.260886697
894,0.940943164
895,0.000492526
896,0.712112165
897,0.048682817
898,0.727074221
899,0.345024530
900,0.046839661
901,0.936840962
902,0.983514056
903,0.938249842
904,0.627867304
905,0.951585704
906,0.997352619
907,0.950292601
908,0.001441576
909,0.847600335
910,0.999123449
911,0.935320856
912,0.429702792
913,0.871237872
914,0.541824078
915,0.951056311
916,0.575677917
917,0.998801238
918,0.705463598
919,0.952346519
920,0.547482662
921,0.999355114
922,0.000151591
923,0.682398798
924,0.690455989
925,0.999351441
926,0.417715893
927,0.046839680
928,0.991984763
929,0.999296923
930,0.046840151
931,0.952096224
932,0.821940179
933,0.974803394
934,0.623259850
935,0.990199230
936,0.999020949
937,0.950854874
938,0.999053468
939,0.999355102
940,0.587240411
941,0.927746620
942,0.952088502
943,0.132438015
944,0.909049913
945,0.951790618
946,0.999218365
947,0.998159566
948,0.996967516
949,0.999196667
950,0.576878017
951,0.946712106
952,0.845500416
953,0.046839681
954,0.870356586
955,0.671400008
956,0.999345660
957,0.564668316
958,0.544889766
959,0.827565290
960,0.983514056
961,0.999247803
962,0.635728357
963,0.999347407
964,0.927075606
965,0.998900193
966,0.357752001
967,0.938249842
968,0.984439502
969,0.508741446
970,0.907551908
971,0.756617087
972,0.180509494
973,0.998699593
974,0.047017868
975,0.998324733
976,0.916995049
977,0.999308636
978,0.999170972
979,0.929872675
980,0.951961911
981,0.997934688
982,0.717313709
983,0.887799021
984,0.037488665
985,0.986654618
986,0.990355848
987,0.736558672
988,0.893454808
989,0.999121375
990,0.893774990
991,0.861544672
992,0.789896884
993,0.145586840
994,0.618245189
995,0.494557318
996,0.502340289
997,0.911849898
998,0.549169430
999,0.868208816
1000,0.996574101
1001,0.952388476
1002,0.530832659
1003,0.609306160
1004,0.861108434
1005,0.996987685
1006,0.999333539
1007,0.052464300
1008,0.952215556
1009,0.999355117
1010,0.046839680
1011,0.046844403
1012,0.103870748
1013,0.994441058
1014,0.999353972
1015,0.999354257
1016,0.837968699
1017,0.994800075
1018,0.999123008
1019,0.999214952
1020,0.996774453
1021,0.997645255
1022,0.998122985
1023,0.842556710
1024,0.511691335
1025,0.951771714
1026,0.952003484
1027,0.828621535
1028,0.909118545
1029,0.058351897
1030,0.999185883
1031,0.952113879
1032,0.947467684
1033,0.352520585
1034,0.843364608
1035,0.941315925
1036,0.950864052
1037,0.915035987
1038,0.987603785
1039,0.998913727
1040,0.985968822
1041,0.992535159
1042,0.194598657
1043,0.122578769
1044,0.993755406
1045,0.695292087
1046,0.045999432
1047,0.325208120
1048,0.819835350
1049,0.047354010
1050,0.903608234
1051,0.087089605
1052,0.936999003
1053,0.348443509
1054,0.999110478
1055,0.995613044
1056,0.647393435
1057,0.046859147
1058,0.934905601
1059,0.760407104
1060,0.946829902
1061,0.998885459
1062,0.902665012
1063,0.999137628
1064,0.999354293
1065,0.998307194
1066,0.591954451
1067,0.711157209
1068,0.939739187
1069,0.901155175
1070,0.046820316
1071,0.999316989
1072,0.997653491
1073,0.046839680
1074,0.738056054
1075,0.987028746
1076,0.909570992
1077,0.952459939
1078,0.046613606
1079,0.999353394
1080,0.854400181
1081,0.046839680
1082,0.952185697
1083,0.951217608
1084,0.947989013
1085,0.603060257
1086,0.883185017
1087,0.999355115
1088,0.998195045
1089,0.920147917
1090,0.675579556
1091,0.912263972
1092,0.047235012
1093,0.545013316
1094,0.997250046
1095,0.952498548
1096,0.621643246
1097,0.630751305
1098,0.534002666
1099,0.998772867
1100,0.998766421
1101,0.997887287
1102,0.951587523
1103,0.872021339
1104,0.494557318
1105,0.994844084
1106,0.163880919
1107,0.590691913
1108,0.999212447
1109,0.574926999
1110,0.998216016
1111,0.952260005
1112,0.613171398
1113,0.999354977
1114,0.503305292
1115,0.000151591
1116,0.081315053
1117,0.951863263
1118,0.987528007
1119,0.945412685
1120,0.996281998
1121,0.543980423
1122,0.721831776
1123,0.945962009
1124,0.951147675
1125,0.494953727
1126,0.631681504
1127,0.952185916
1128,0.479550070
1129,0.951948869
1130,0.986601542
1131,0.951496421
1132,0.952190916
1133,0.664027301
1134,0.998354980
1135,0.910636794
1136,0.944885041
1137,0.998168224
1138,0.914728486
1139,0.999310010
1140,0.096403408
1141,0.995358823
1142,0.833180493
1143,0.999316448
1144,0.494557318
1145,0.046842210
1146,0.047244469
1147,0.952358204
1148,0.992026801
1149,0.847600335
1150,0.998329032
1151,0.997485530
1152,0.967912255
1153,0.525425105
1154,0.996237912
1155,0.934365143
1156,0.274869011
1157,0.734651763
1158,0.998916766
1159,0.047382560
1160,0.902405693
1161,0.054621911
1162,0.012239998
1163,0.980617230
1164,0.999354925
1165,0.764566798
1166,0.895965017
1167,0.999293733
1168,0.994858056
1169,0.998977473
1170,0.863136145
1171,0.047199413
1172,0.690455989
1173,0.999349927
1174,0.890447603
1175,0.999352598
1176,0.690455989
1177,0.952490285
1178,0.999159307
1179,0.988505680
1180,0.522449386
1181,0.943524741
1182,0.952475901
1183,0.589269128
1184,0.716278287
1185,0.999353345
1186,0.621868745
1187,0.911786157
1188,0.985238871
1189,0.994819036
1190,0.714203093
1191,0.999302236
1192,0.252701485
1193,0.952270421
1194,0.000098584
1195,0.999327260
1196,0.952199846
1197,0.942941201
1198,0.998957901
1199,0.046982379
1200,0.952478074
1201,0.000273895
1202,0.879014381
1203,0.997684294
1204,0.630267900
1205,0.996066796
1206,0.885963735
1207,0.951641278
1208,0.991914230
1209,0.047058998
1210,0.046858153
1211,0.046839764
1212,0.129838834
1213,0.999353587
1214,0.573184375
1215,0.993582398
1216,0.951910010
1217,0.938978346
1218,0.614581529
1219,0.081995743
1220,0.717313709
1221,0.997996902
1222,0.046839680
1223,0.999354273
1224,0.998122343
1225,0.993268477
1226,0.127468622
1227,0.952409345
1228,0.905679381
1229,0.997992291
1230,0.764043443
1231,0.844476234
1232,0.997411087
1233,0.987599947
1234,0.998762373
1235,0.553984107
1236,0.999352718
1237,0.944477332
1238,0.948594989
1239,0.995681921
1240,0.840292354
1241,0.591697926
1242,0.511789852
1243,0.138618426
1244,0.737845103
1245,0.999136182
1246,0.999354989
1247,0.064953639
1248,0.538826669
1249,0.563033442
1250,0.999353759
1251,0.930736152
1252,0.813350231
1253,0.845826530
1254,0.997593774
1255,0.952427164
1256,0.951465864
1257,0.604939208
1258,0.951523924
1259,0.387837753
1260,0.502957903
1261,0.494000185
1262,0.862418769
1263,0.923491250
1264,0.046839680
1265,0.952071087
1266,0.998975945
1267,0.948754041
1268,0.950682478
1269,0.623678329
1270,0.992074091
1271,0.475277562
1272,0.949856182
1273,0.478352749
1274,0.470634131
1275,0.952118699
1276,0.999354577
1277,0.999354917
1278,0.923700648
1279,0.997935821
1280,0.886644587
1281,0.588897254
1282,0.918944007
1283,0.807106014
1284,0.600886850
1285,0.751299725
1286,0.792576515
1287,0.949303292
1288,0.753564656
1289,0.504489352
1290,0.747630874
1291,0.998758645
1292,0.045376255
1293,0.930736152
1294,0.997128050
1295,0.213402851
1296,0.933905626
1297,0.999350936
1298,0.997356889
1299,0.931646072
1300,0.999353357
1301,0.592809021
1302,0.941418116
1303,0.952113879
1304,0.998238593
1305,0.503639330
1306,0.898396314
1307,0.000151591
1308,0.999119988
1309,0.439450733
1310,0.947488211
1311,0.050608521
1312,0.637744175
1313,0.312376102
1314,0.574147179
1315,0.916109494
1316,0.999279129
1317,0.555328974
1318,0.535106191
1319,0.940108711
1320,0.999312930
1321,0.114434493
1322,0.999352492
1323,0.000151591
1324,0.869033087
1325,0.910636794
1326,0.989932122
1327,0.993599772
1328,0.628769981
1329,0.361533781
1330,0.998784134
1331,0.553694318
1332,0.543914824
1333,0.819835350
1334,0.979895510
1335,0.902684492
1336,0.763244379
1337,0.999348793
1338,0.133770414
1339,0.875675768
1340,0.946319677
1341,0.997602693
1342,0.998822049
1343,0.875731292
1344,0.562366759
1345,0.999352797
1346,0.947130911
1347,0.387837753
1348,0.952459939
1349,0.046839680
1350,0.999344639
1351,0.999123540
1352,0.155627238
1353,0.998359957
1354,0.951182569
1355,0.858889750
1356,0.999345697
1357,0.952473445
1358,0.999352207
1359,0.553069886
1360,0.875675768
1361,0.999279704
1362,0.952486753
1363,0.987810467
1364,0.915353244
1365,0.999288476
1366,0.046778676
1367,0.985987953
1368,0.749777769
1369,0.578265478
1370,0.691469441
1371,0.046841556
1372,0.762842418
1373,0.537596208
1374,0.742023584
1375,0.630751305
1376,0.619137217
1377,0.995292289
1378,0.764566798
1379,0.998607613
1380,0.951517979
1381,0.742023584
1382,0.619481727
1383,0.999355116
1384,0.997383966
1385,0.532871394
1386,0.951102357
1387,0.000147547
1388,0.996061878
1389,0.907817478
1390,0.951463813
1391,0.694016875
1392,0.998944061
1393,0.788571516
1394,0.950867020
1395,0.615582471
1396,0.999346281
1397,0.998314296
1398,0.816655113
1399,0.952471751
1400,0.910636794
1401,0.929539631
1402,0.529472286
1403,0.031432325
1404,0.998898578
1405,0.910636794
1406,0.999354573
1407,0.950965715
1408,0.950758817
1409,0.792191755
1410,0.819835350
1411,0.908059766
1412,0.930212682
1413,0.998392384
1414,0.951160129
1415,0.795068276
1416,0.932936802
1417,0.000151591
1418,0.998222404
1419,0.066404330
1420,0.996252020
1421,0.999291245
1422,0.999347127
1423,0.624970129
1424,0.950080718
1425,0.787469433
1426,0.218664791
1427,0.998130161
1428,0.999259873
1429,0.998522432
1430,0.579766604
1431,0.528492078
1432,0.996467987
1433,0.997099321
1434,0.991169029
1435,0.746484044
1436,0.435833654
1437,0.784985383
1438,0.825354566
1439,0.631615275
1440,0.990710940
1441,0.786192819
1442,0.919928167
1443,0.358886294
1444,0.951246709
1445,0.999354364
1446,0.996545084
1447,0.581640093
1448,0.877662265
1449,0.504708733
1450,0.893100454
1451,0.837273733
1452,0.677619660
1453,0.934011030
1454,0.999353085
1455,0.898361533
1456,0.999350233
1457,0.995956751
1458,0.628514417
1459,0.046778144
1460,0.564668316
1461,0.046839710
1462,0.087681242
1463,0.847600335
1464,0.888509602
1465,0.994475066
1466,0.952203228
1467,0.523160125
1468,0.708271020
1469,0.936668913
1470,0.996476607
1471,0.933948454
1472,0.046865023
1473,0.715792767
1474,0.997334277
1475,0.995800667
1476,0.997000867
1477,0.951248408
1478,0.923385944
1479,0.998446287
1480,0.951715083
1481,0.941569385
1482,0.641209542
1483,0.999338253
1484,0.541716051
1485,0.875303368
1486,0.996527957
1487,0.998203773
1488,0.647451167
1489,0.991705154
1490,0.947882078
1491,0.279572778
1492,0.891087973
1493,0.999190355
1494,0.996826386
1495,0.067473772
1496,0.952122983
1497,0.999343160
1498,0.806091865
1499,0.951590263
1500,0.938249842
1501,0.510207862
1502,0.997338017
1503,0.996326945
1504,0.634968976
1505,0.991093077
1506,0.819835350
1507,0.997825079
1508,0.950998776
1509,0.819835350
1510,0.535106191
1511,0.476226349
1512,0.724355083
1513,0.996571683
1514,0.979486268
1515,0.993200984
1516,0.541119853
1517,0.943749732
1518,0.930379963
1519,0.994647235
1520,0.095069454
1521,0.914572595
1522,0.415230670
1523,0.999353958
1524,0.998877052
1525,0.952278392
1526,0.593858820
1527,0.997938380
1528,0.980828327
1529,0.999327916
1530,0.723144383
1531,0.999330262
1532,0.999351072
1533,0.934837907
1534,0.999355117
1535,0.998836815
1536,0.000151591
1537,0.941720483
1538,0.996594967
1539,0.951831059
1540,0.505861905
1541,0.997339635
1542,0.070582692
1543,0.517332449
1544,0.918944007
1545,0.518495526
1546,0.999354966
1547,0.456345519
1548,0.559777537
1549,0.400175920
1550,0.999159551
1551,0.620541730
1552,0.485324354
1553,0.043780659
1554,0.932823986
1555,0.997342309
1556,0.872614462
1557,0.688526439
1558,0.993596076
1559,0.871050814
1560,0.951224301
1561,0.562914594
1562,0.998081327
1563,0.736708884
1564,0.612410233
1565,0.951383446
1566,0.077184061
1567,0.984443636
1568,0.949126488
1569,0.530136232
1570,0.999285410
1571,0.999122615
1572,0.046839777
1573,0.998889094
1574,0.827206643
1575,0.997758242
1576,0.930736152
1577,0.998228200
1578,0.655527902
1579,0.938604432
1580,0.950395677
1581,0.449176503
1582,0.578265478
1583,0.555809059
1584,0.387837753
1585,0.047335793
1586,0.654149424
1587,0.999354435
1588,0.705757279
1589,0.994242494
1590,0.710451747
1591,0.999355116
1592,0.999146839
1593,0.871276690
1594,0.891494185
1595,0.998533415
1596,0.047296689
1597,0.977885933
1598,0.799848809
1599,0.997261989
1600,0.944706572
1601,0.950944363
1602,0.999324552
1603,0.542571409
1604,0.530410557
1605,0.508564350
1606,0.948249159
1607,0.671400008
1608,0.886644587
1609,0.951201298
1610,0.998224336
1611,0.999354273
1612,0.494557318
1613,0.893024997
1614,0.703509242
1615,0.258301756
1616,0.670005008
1617,0.710291642
1618,0.999351457
1619,0.494557318
1620,0.046839680
1621,0.999176314
1622,0.952074515
1623,0.070720264
1624,0.998933234
1625,0.999093380
1626,0.998841552
1627,0.995200587
1628,0.999354290
1629,0.998797156
1630,0.827046967
1631,0.947877917
1632,0.837845510
1633,0.991039542
1634,0.999353111
1635,0.997420286
1636,0.997706982
1637,0.784060041
1638,0.858794578
1639,0.996466933
1640,0.574396187
1641,0.940481274
1642,0.046839671
1643,0.902199559
1644,0.046839593
1645,0.999353947
1646,0.951392204
1647,0.999348603
1648,0.768818231
1649,0.649779235
1650,0.952042069
1651,0.998221959
1652,0.569915737
1653,0.947030135
1654,0.531131065
1655,0.952494521
1656,0.865157114
1657,0.938045402
1658,0.998584769
1659,0.435024255
1660,0.811082333
1661,0.998226799
1662,0.781067941
1663,0.999063474
1664,0.048929299
