Id,Prediction
235,0.000063141
236,0.000066554
237,0.000063152
238,0.118373659
239,0.000063634
240,0.010340353
241,0.000063140
242,0.000063340
243,0.997728361
244,0.000063141
245,0.024941556
246,0.000063141
247,0.137077254
248,0.009000217
249,0.010340358
250,0.000063141
251,0.057396494
252,0.004265278
253,0.000268163
254,0.000063140
255,0.006601408
256,0.106744327
257,0.000063724
258,0.000063142
259,0.003090158
260,0.000063141
261,0.642328034
262,0.166976288
263,0.010340358
264,0.069927471
265,0.000063141
266,0.010310815
267,0.998659931
268,0.010340344
269,0.010340358
270,0.000063143
271,0.125518236
272,0.000063145
273,0.010270289
274,0.000063152
275,0.079798823
276,0.154440985
277,0.409051082
278,0.010340326
279,0.000063270
280,0.005257743
281,0.000063141
282,0.000063141
283,0.003610950
284,0.000063141
285,0.001992164
286,0.999797925
287,0.009959349
288,0.000063141
289,0.000063152
290,0.000064730
291,0.000063146
292,0.000066537
293,0.999949217
294,0.000063180
295,0.000063140
296,0.010340358
297,0.999915899
298,0.000063140
299,0.000063141
300,0.118528828
301,0.101907779
302,0.006757911
303,0.000063146
304,0.000063883
305,0.000063140
306,0.009202712
307,0.000063210
308,0.168756232
309,0.000063144
310,0.000063142
311,0.134412148
312,0.002674894
313,0.000063141
314,0.000063160
315,0.108078219
316,0.000063195
317,0.007683637
318,0.058254805
319,0.000063292
320,0.125247678
321,0.000063140
322,0.112487914
323,0.000063148
324,0.000063140
325,0.001414754
326,0.135098441
327,0.999301764
328,0.002562535
329,0.000063143
330,0.010340358
331,0.000063141
332,0.000063141
333,0.000063141
334,0.001153981
335,0.010340361
336,0.000063142
337,0.000063140
338,0.000065097
339,0.021144394
340,0.007470956
341,0.010340369
342,0.000063140
343,0.000063141
344,0.144625101
345,0.010311073
346,0.000063140
347,0.000063141
348,0.000069328
349,0.000063142
350,0.050965226
351,0.010335111
352,0.000063204
353,0.132966672
354,0.000063141
355,0.022505608
356,0.000093749
357,0.000063141
358,0.000063142
359,0.000063140
360,0.028995187
361,0.000063162
362,0.034753713
363,0.000073086
364,0.000063141
365,0.191061942
366,0.207765822
367,0.043810199
368,0.000063146
369,0.010339453
370,0.000063141
371,0.010158272
372,0.001542252
373,0.009803415
374,0.000063141
375,0.000083348
376,0.999207824
377,0.000083471
378,0.087755583
379,0.000066611
380,0.000063140
381,0.000063141
382,0.010340347
383,0.010335343
384,0.162846629
385,0.000063144
386,0.617514835
387,0.010340359
388,0.005715668
389,0.000063141
390,0.001114830
391,0.204718545
392,0.000064235
393,0.010340358
394,0.924811212
395,0.999743347
396,0.000063141
397,0.179165464
398,0.000063141
399,0.125817857
400,0.999646375
401,0.000856691
402,0.010339752
403,0.237123888
404,0.000063141
405,0.010310463
406,0.132727600
407,0.130332998
408,0.131459380
409,0.000063295
410,0.182965654
411,0.145356806
412,0.007120779
413,0.000063141
414,0.000063141
415,0.000063141
416,0.000142704
417,0.025498104
418,0.000063140
419,0.000063360
420,0.000063140
421,0.001121268
422,0.000063146
423,0.999733676
424,0.010340357
425,0.010340358
426,0.293922268
427,0.092849210
428,0.000063140
429,0.000063768
430,0.010328826
431,0.000063142
432,0.000063141
433,0.000063140
434,0.000063180
435,0.000063141
436,0.000063141
437,0.000063140
438,0.998987507
439,0.010340360
440,0.028503372
441,0.170880345
442,0.000063153
443,0.000063154
444,0.377754243
445,0.000063150
446,0.000063144
447,0.000063140
448,0.065191415
449,0.000063214
450,0.000160558
451,0.174332615
452,0.292993806
453,0.999832462
454,0.000063140
455,0.997763931
456,0.000063140
457,0.002777678
458,0.000133499
459,0.999660809
460,0.234233088
461,0.000063141
462,0.000063142
463,0.000063141
464,0.001632767
465,0.232559344
466,0.000063143
467,0.000063162
468,0.000063177
469,0.004552697
470,0.105407087
471,0.010340360
472,0.106213495
473,0.000063141
474,0.010340523
475,0.143224749
476,0.008468241
477,0.219154154
478,0.196888696
479,0.100205733
480,0.285739842
481,0.010340358
482,0.057759517
483,0.702077847
484,0.000063141
485,0.010340357
486,0.000063141
487,0.181480678
488,0.999696223
489,0.000406606
490,0.205827159
491,0.113834041
492,0.000063140
493,0.001222669
494,0.000088594
495,0.162630049
496,0.000063140
497,0.000063141
498,0.000063143
499,0.000064892
500,0.000063220
501,0.173578852
502,0.000063512
503,0.000729853
504,0.348009836
505,0.196905331
506,0.000066439
507,0.010340357
508,0.000063146
509,0.010186024
510,0.010340043
511,0.010337612
512,0.299232637
513,0.000063140
514,0.005257298
515,0.001635813
516,0.000063241
517,0.000063146
518,0.999174662
519,0.999645469
520,0.000191614
521,0.000063142
522,0.011563740
523,0.010341857
524,0.010340339
525,0.117102752
526,0.999688895
527,0.000063141
528,0.001717364
529,0.999813749
530,0.000063707
531,0.000063411
532,0.017030522
533,0.000063142
534,0.000063140
535,0.001709110
536,0.000795629
537,0.035437682
538,0.999893691
539,0.298278488
540,0.000074693
541,0.000063141
542,0.991426719
543,0.999821964
544,0.101781030
545,0.000063154
546,0.000063163
547,0.000063275
548,0.112328207
549,0.000063243
550,0.000063141
551,0.000063147
552,0.999690068
553,0.010340358
554,0.000063141
555,0.268830110
556,0.050988475
557,0.000063141
558,0.010340359
559,0.999615835
560,0.999634019
561,0.000079977
562,0.000063160
563,0.997734716
564,0.000191621
565,0.081827891
566,0.000063146
567,0.999531814
568,0.127925136
569,0.000063140
570,0.010340358
571,0.999708012
572,0.097919726
573,0.000063500
574,0.000063145
575,0.000063299
576,0.000094953
577,0.181141809
578,0.000063141
579,0.216877325
580,0.000068211
581,0.129019741
582,0.000063598
583,0.000369697
584,0.141940271
585,0.000063141
586,0.000063150
587,0.651805424
588,0.152309753
589,0.010340358
590,0.999782312
591,0.000063141
592,0.000067352
593,0.515730914
594,0.011133422
595,0.999708725
596,0.000063249
597,0.010339453
598,0.000063141
599,0.000063142
600,0.116591909
601,0.009232975
602,0.000063146
603,0.000063157
604,0.127875397
605,0.000063201
606,0.963335815
607,0.000078898
608,0.000063225
609,0.146100491
610,0.700935841
611,0.106039509
612,0.999624526
613,0.000063141
614,0.000063141
615,0.009313828
616,0.005022087
617,0.010340359
618,0.000063141
619,0.000063668
620,0.098729122
621,0.000064201
622,0.029668434
623,0.000063141
624,0.000063140
625,0.118391369
626,0.129380849
627,0.000063177
628,0.000063148
629,0.000079990
630,0.009944976
631,0.010207729
632,0.000064279
633,0.011876446
634,0.000064007
635,0.000063259
636,0.000063141
637,0.092906072
638,0.000063216
639,0.999611295
640,0.052096031
641,0.174906294
642,0.010340358
643,0.000063347
644,0.009730484
645,0.000063141
646,0.999577732
647,0.000063142
648,0.000063141
649,0.140437903
650,0.102514917
651,0.000064236
652,0.000063146
653,0.000063141
654,0.000063143
655,0.010340381
656,0.000063150
657,0.010332026
658,0.000064333
659,0.000063142
660,0.000065190
661,0.013405943
662,0.000063142
663,0.000063146
664,0.000086267
665,0.000063140
666,0.206531326
667,0.112673348
668,0.000063306
669,0.000063147
670,0.010340358
671,0.000063420
672,0.105657365
673,0.000063152
674,0.999868288
675,0.000063182
676,0.051193590
677,0.004246814
678,0.000063144
679,0.000063141
680,0.000063147
681,0.000282537
682,0.010315736
683,0.000063149
684,0.000063141
685,0.000063197
686,0.000063234
687,0.000063143
688,0.000073665
689,0.000063140
690,0.010340358
691,0.010264254
692,0.147691504
693,0.073839721
694,0.000063201
695,0.010337612
696,0.010300839
697,0.000063170
698,0.000063141
699,0.010340358
700,0.000063142
701,0.003063541
702,0.010327818
703,0.000069062
704,0.000063194
705,0.999822565
706,0.051456218
707,0.091317222
708,0.999599565
709,0.000211725
710,0.000063192
711,0.148362938
712,0.000063179
713,0.000063181
714,0.028047826
715,0.000063141
716,0.000063142
717,0.088430685
718,0.000063141
719,0.136084515
720,0.000063142
721,0.000164995
722,0.061529770
723,0.000063141
724,0.010337612
725,0.098850222
726,0.999832865
727,0.000063183
728,0.020420450
729,0.010340358
730,0.109611355
731,0.998220205
732,0.000063155
733,0.010340358
734,0.000063838
735,0.000063143
736,0.999714625
737,0.000063309
738,0.012251745
739,0.000063790
740,0.000064130
741,0.130923356
742,0.999969633
743,0.188457902
744,0.000063153
745,0.000063176
746,0.000096003
747,0.182247734
748,0.001088622
749,0.000063154
750,0.000157111
751,0.010340358
752,0.084406375
753,0.000063144
754,0.000063141
755,0.139048990
756,0.000063140
757,0.180496377
758,0.010340358
759,0.005894653
760,0.010340358
761,0.000063153
762,0.131307870
763,0.078968683
764,0.033801759
765,0.000063141
766,0.000063225
767,0.000063153
768,0.000063160
769,0.041898852
770,0.000063141
771,0.010304916
772,0.000063225
773,0.520518408
774,0.000100305
775,0.000063140
776,0.041171302
777,0.000063140
778,0.000095495
779,0.999529273
780,0.000063156
781,0.008401200
782,0.010340358
783,0.000063472
784,0.010340357
785,0.035402576
786,0.000063278
787,0.000063699
788,0.000063141
789,0.217623391
790,0.198384875
791,0.112935553
792,0.010340358
793,0.000063141
794,0.000063497
795,0.126209684
796,0.000063141
797,0.002316214
798,0.001567388
799,0.179988584
800,0.000066924
801,0.000063150
802,0.099224164
803,0.426141016
804,0.229134198
805,0.108982934
806,0.000063141
807,0.000063140
808,0.000064293
809,0.999939510
810,0.010340003
811,0.010340359
812,0.001304612
813,0.000063396
814,0.000069124
815,0.144753953
816,0.108857559
817,0.010463100
818,0.000063141
819,0.000063374
820,0.000063144
821,0.010340359
822,0.999537776
823,0.000066831
824,0.994565604
825,0.004955899
826,0.000063143
827,0.000063200
828,0.000063223
829,0.000063141
830,0.170549267
831,0.010340358
832,0.197349352
833,0.114179832
834,0.000063143
835,0.000063765
836,0.190038643
837,0.000063140
838,0.000063186
839,0.000063140
840,0.000063143
841,0.002607219
842,0.000063156
843,0.999660989
844,0.069833722
845,0.000063252
846,0.339362711
847,0.160123856
848,0.000063259
849,0.034356417
850,0.000063141
851,0.000063159
852,0.010337612
853,0.000063143
854,0.000063283
855,0.063842630
856,0.008947065
857,0.198383396
858,0.115473727
859,0.000063142
860,0.003232741
861,0.999721774
862,0.999673421
863,0.000063144
864,0.010340358
865,0.000063208
866,0.150436297
867,0.010340359
868,0.010340359
869,0.000064588
870,0.124055185
871,0.107237520
872,0.000063145
873,0.018557847
874,0.113303910
875,0.102616349
876,0.139924546
877,0.000063141
878,0.000063141
879,0.000064206
880,0.049133688
881,0.000063192
882,0.052312831
883,0.000063251
884,0.010340358
885,0.000063141
886,0.010340358
887,0.000065297
888,0.065079042
889,0.139709440
890,0.000063145
891,0.025478255
892,0.085845858
893,0.000066076
894,0.009664960
895,0.000063140
896,0.000063147
897,0.000063141
898,0.000063149
899,0.001236011
900,0.000063144
901,0.183542233
902,0.009887762
903,0.184359206
904,0.000063142
905,0.010340358
906,0.146153803
907,0.240176949
908,0.000063140
909,0.000063500
910,0.176095857
911,0.006257680
912,0.000063140
913,0.002696531
914,0.000063146
915,0.010340401
916,0.000063141
917,0.157345195
918,0.000063146
919,0.445408878
920,0.000063141
921,0.999842192
922,0.000063140
923,0.000063144
924,0.000063145
925,0.997978821
926,0.000063140
927,0.000063487
928,0.115224554
929,0.399139093
930,0.000063475
931,0.440127989
932,0.000063268
933,0.100927966
934,0.000063142
935,0.070828604
936,0.022180792
937,0.010340330
938,0.140796553
939,0.999796992
940,0.000063141
941,0.001194416
942,0.010340358
943,0.000063141
944,0.000091577
945,0.010340358
946,0.178014862
947,0.330676747
948,0.150398180
949,0.082807027
950,0.000063141
951,0.010332114
952,0.000800423
953,0.000063171
954,0.009515667
955,0.000063143
956,0.168761005
957,0.000063141
958,0.000063141
959,0.000063298
960,0.009913127
961,0.217504376
962,0.000063142
963,0.999663683
964,0.001004316
965,0.112513471
966,0.000063140
967,0.008468241
968,0.014078311
969,0.000063141
970,0.167400726
971,0.116780367
972,0.008143665
973,0.142057346
974,0.000075472
975,0.046747155
976,0.004000943
977,0.999564194
978,0.999664227
979,0.002068904
980,0.010340359
981,0.564947365
982,0.000063148
983,0.000066805
984,0.000063140
985,0.024804654
986,0.075032830
987,0.113806170
988,0.137635268
989,0.159048943
990,0.000069062
991,0.000063848
992,0.000063223
993,0.000063141
994,0.000063141
995,0.000063140
996,0.000063141
997,0.001022249
998,0.000063141
999,0.000074147
1000,0.071742747
1001,0.010340358
1002,0.000063141
1003,0.000063141
1004,0.000063832
1005,0.967962941
1006,0.999854307
1007,0.000063141
1008,0.322880763
1009,0.999920033
1010,0.000063216
1011,0.000063142
1012,0.000063141
1013,0.009789906
1014,0.999676113
1015,0.999904907
1016,0.125290919
1017,0.012259596
1018,0.130559656
1019,0.031962520
1020,0.007938822
1021,0.158226969
1022,0.997916999
1023,0.000063428
1024,0.002909789
1025,0.010340360
1026,0.010340358
1027,0.000063304
1028,0.009366759
1029,0.000063141
1030,0.107633527
1031,0.010340359
1032,0.010340316
1033,0.000063141
1034,0.130499426
1035,0.010329044
1036,0.999674792
1037,0.000129960
1038,0.046517243
1039,0.092146424
1040,0.019838694
1041,0.101144890
1042,0.000063141
1043,0.000063141
1044,0.112278719
1045,0.000063145
1046,0.000063141
1047,0.000063164
1048,0.000063259
1049,0.000063302
1050,0.000078232
1051,0.000063140
1052,0.007623437
1053,0.000063143
1054,0.161908224
1055,0.003187428
1056,0.000063142
1057,0.000063158
1058,0.005894653
1059,0.000063160
1060,0.010324356
1061,0.057418814
1062,0.005813738
1063,0.134482037
1064,0.281423029
1065,0.124414176
1066,0.000063141
1067,0.000063147
1068,0.176797369
1069,0.000074841
1070,0.000063163
1071,0.210321344
1072,0.050951311
1073,0.000063319
1074,0.000063152
1075,0.031815229
1076,0.000717853
1077,0.010340358
1078,0.000063141
1079,0.313943210
1080,0.000063634
1081,0.000069297
1082,0.010340358
1083,0.010340375
1084,0.010335574
1085,0.000063141
1086,0.000065756
1087,0.290954239
1088,0.207853877
1089,0.000234069
1090,0.000063143
1091,0.000106984
1092,0.000063142
1093,0.000063141
1094,0.004940531
1095,0.010340358
1096,0.000063142
1097,0.000063142
1098,0.000063141
1099,0.135698193
1100,0.123760483
1101,0.066497302
1102,0.010340358
1103,0.000064411
1104,0.000063140
1105,0.125392672
1106,0.003955055
1107,0.065636998
1108,0.113907974
1109,0.000063141
1110,0.290780124
1111,0.665315259
1112,0.000093840
1113,0.219550113
1114,0.000063141
1115,0.000063140
1116,0.000063144
1117,0.911635284
1118,0.032054719
1119,0.010315364
1120,0.055907572
1121,0.000063141
1122,0.000063148
1123,0.198524514
1124,0.258710596
1125,0.000063140
1126,0.000063142
1127,0.336706708
1128,0.000063140
1129,0.010340359
1130,0.035092710
1131,0.010340358
1132,0.370451829
1133,0.000063143
1134,0.125694307
1135,0.000098125
1136,0.010263942
1137,0.313546942
1138,0.000198952
1139,0.282170733
1140,0.000063142
1141,0.158871707
1142,0.000063336
1143,0.998832559
1144,0.000063140
1145,0.000063142
1146,0.000063145
1147,0.010340358
1148,0.097275968
1149,0.000063500
1150,0.108254549
1151,0.782731889
1152,0.001581729
1153,0.000063141
1154,0.162060915
1155,0.005417140
1156,0.000063142
1157,0.095741535
1158,0.011194722
1159,0.000063817
1160,0.000076434
1161,0.000063141
1162,0.001128931
1163,0.003975586
1164,0.999752534
1165,0.000063163
1166,0.000070305
1167,0.996720606
1168,0.120199843
1169,0.143191592
1170,0.000063910
1171,0.000063141
1172,0.000063145
1173,0.999740086
1174,0.004166768
1175,0.999629876
1176,0.000063145
1177,0.010340358
1178,0.201377159
1179,0.049684897
1180,0.000063141
1181,0.010158272
1182,0.010340358
1183,0.000063141
1184,0.000063163
1185,0.190471059
1186,0.000063142
1187,0.000104111
1188,0.015073636
1189,0.015026536
1190,0.000063147
1191,0.999896837
1192,0.000063143
1193,0.010340358
1194,0.000063140
1195,0.241807208
1196,0.010340358
1197,0.010335871
1198,0.132396939
1199,0.000073086
1200,0.010340358
1201,0.000063140
1202,0.000065110
1203,0.683660273
1204,0.000063142
1205,0.002947650
1206,0.000073903
1207,0.010340356
1208,0.002008029
1209,0.000063191
1210,0.000065141
1211,0.000063143
1212,0.001016846
1213,0.289058679
1214,0.000063141
1215,0.020767420
1216,0.010340358
1217,0.008875610
1218,0.000063141
1219,0.000063140
1220,0.000063148
1221,0.023725193
1222,0.000063165
1223,0.999786117
1224,0.108695373
1225,0.006102180
1226,0.000063143
1227,0.010340358
1228,0.000082111
1229,0.172834397
1230,0.000063180
1231,0.000063453
1232,0.171987798
1233,0.033861064
1234,0.136749484
1235,0.000063141
1236,0.358875442
1237,0.010334308
1238,0.010338114
1239,0.005776924
1240,0.171331342
1241,0.000063141
1242,0.000063141
1243,0.000063140
1244,0.106061120
1245,0.140440693
1246,0.999790096
1247,0.000063144
1248,0.000063141
1249,0.000063141
1250,0.999801947
1251,0.002562535
1252,0.000063678
1253,0.000063472
1254,0.999788279
1255,0.362165585
1256,0.314154145
1257,0.000063141
1258,0.010340355
1259,0.000063140
1260,0.000063141
1261,0.000063141
1262,0.130021890
1263,0.000429625
1264,0.000063194
1265,0.010340358
1266,0.146650468
1267,0.254058778
1268,0.010380190
1269,0.000063142
1270,0.161939246
1271,0.000063140
1272,0.010340060
1273,0.000063140
1274,0.000063140
1275,0.010340358
1276,0.999721162
1277,0.999804559
1278,0.000449182
1279,0.116566488
1280,0.000066500
1281,0.005056575
1282,0.000197077
1283,0.000063217
1284,0.000063141
1285,0.000063156
1286,0.000063189
1287,0.010339566
1288,0.000063157
1289,0.000063146
1290,0.000063155
1291,0.137596851
1292,0.000063141
1293,0.002562535
1294,0.185608568
1295,0.000063150
1296,0.167800245
1297,0.433192773
1298,0.040062154
1299,0.003173261
1300,0.161169144
1301,0.000063141
1302,0.010340280
1303,0.010340359
1304,0.112396717
1305,0.000063141
1306,0.010014150
1307,0.000063140
1308,0.998938768
1309,0.000063173
1310,0.207861020
1311,0.001516202
1312,0.000063142
1313,0.000063141
1314,0.000063141
1315,0.000142966
1316,0.134682460
1317,0.000063141
1318,0.000063141
1319,0.009382254
1320,0.215179323
1321,0.000063141
1322,0.999807831
1323,0.000063140
1324,0.000064207
1325,0.000098125
1326,0.078185989
1327,0.002214943
1328,0.000063142
1329,0.002481005
1330,0.176153046
1331,0.000063177
1332,0.000063141
1333,0.000063259
1334,0.133791573
1335,0.000076826
1336,0.000063262
1337,0.999698605
1338,0.009651395
1339,0.000064730
1340,0.010315096
1341,0.186417026
1342,0.067592392
1343,0.132133116
1344,0.010339017
1345,0.999814817
1346,0.237157156
1347,0.000063140
1348,0.376912448
1349,0.000063189
1350,0.116990388
1351,0.082633352
1352,0.000063141
1353,0.183288773
1354,0.010340359
1355,0.000063758
1356,0.152432477
1357,0.010340358
1358,0.166525613
1359,0.000063141
1360,0.000064730
1361,0.139515852
1362,0.010340358
1363,0.036827262
1364,0.000133500
1365,0.123304913
1366,0.012395858
1367,0.019848589
1368,0.000063156
1369,0.000063141
1370,0.000063145
1371,0.000063142
1372,0.000063162
1373,0.000063141
1374,0.000063153
1375,0.000063142
1376,0.000063141
1377,0.123202389
1378,0.000063163
1379,0.018420939
1380,0.270976903
1381,0.000063153
1382,0.000063141
1383,0.999902724
1384,0.171038384
1385,0.000063141
1386,0.010340345
1387,0.000063140
1388,0.045853536
1389,0.000087538
1390,0.010340355
1391,0.000063145
1392,0.025817699
1393,0.132765289
1394,0.010340450
1395,0.000063141
1396,0.282438163
1397,0.091972522
1398,0.120062725
1399,0.010340358
1400,0.000098125
1401,0.001900984
1402,0.000063141
1403,0.001156553
1404,0.138932984
1405,0.000098125
1406,0.999750243
1407,0.010340338
1408,0.010341845
1409,0.000063188
1410,0.000063259
1411,0.143961778
1412,0.002253166
1413,0.126216783
1414,0.258504415
1415,0.000063608
1416,0.004180181
1417,0.000063140
1418,0.229121143
1419,0.000063142
1420,0.140126890
1421,0.211045729
1422,0.999715677
1423,0.000063142
1424,0.010340358
1425,0.000063182
1426,0.000063140
1427,0.123538872
1428,0.145791309
1429,0.166755512
1430,0.000063141
1431,0.000063142
1432,0.005463869
1433,0.059964929
1434,0.083476714
1435,0.000063155
1436,0.000063141
1437,0.000063179
1438,0.000063285
1439,0.000063883
1440,0.003184661
1441,0.000063181
1442,0.010267892
1443,0.000424751
1444,0.010340359
1445,0.999893955
1446,0.066704094
1447,0.000063141
1448,0.159337273
1449,0.000063144
1450,0.000068734
1451,0.000070795
1452,0.034631345
1453,0.009691942
1454,0.999840346
1455,0.000072060
1456,0.999560027
1457,0.063507762
1458,0.000063182
1459,0.000063143
1460,0.000063141
1461,0.000063146
1462,0.000063141
1463,0.125708422
1464,0.000067009
1465,0.120673770
1466,0.010340358
1467,0.000063141
1468,0.000348953
1469,0.007372629
1470,0.003772631
1471,0.005049417
1472,0.000065612
1473,0.000063147
1474,0.011493348
1475,0.038285041
1476,0.139474958
1477,0.280761480
1478,0.000420232
1479,0.129053507
1480,0.010340357
1481,0.009832072
1482,0.000063142
1483,0.763354489
1484,0.000063141
1485,0.000064693
1486,0.133264030
1487,0.219509440
1488,0.000063142
1489,0.091232616
1490,0.210830885
1491,0.000063141
1492,0.000067880
1493,0.151516896
1494,0.092471631
1495,0.001178641
1496,0.010340359
1497,0.290183398
1498,0.000063214
1499,0.010340358
1500,0.008468241
1501,0.000063141
1502,0.145878106
1503,0.136096425
1504,0.000063167
1505,0.083308886
1506,0.000063259
1507,0.066799482
1508,0.010340340
1509,0.000063259
1510,0.000063141
1511,0.000063140
1512,0.000063149
1513,0.133978997
1514,0.002677191
1515,0.109405476
1516,0.000063141
1517,0.010181057
1518,0.010251589
1519,0.002615344
1520,0.000063144
1521,0.000125189
1522,0.000063144
1523,0.999633694
1524,0.141123819
1525,0.010340358
1526,0.000063141
1527,0.512734577
1528,0.009737130
1529,0.226886613
1530,0.006847141
1531,0.999033002
1532,0.514280608
1533,0.175342867
1534,0.925682795
1535,0.141946173
1536,0.000063140
1537,0.009867175
1538,0.134199539
1539,0.010340358
1540,0.010337048
1541,0.013493391
1542,0.000063145
1543,0.000063141
1544,0.000197077
1545,0.000063141
1546,0.999739864
1547,0.000063140
1548,0.000063141
1549,0.000063140
1550,0.162097566
1551,0.000063142
1552,0.000063140
1553,0.000063140
1554,0.174213777
1555,0.145645729
1556,0.132850046
1557,0.000063144
1558,0.007418657
1559,0.000064340
1560,0.010340375
1561,0.000063141
1562,0.436818287
1563,0.115352262
1564,0.000063141
1565,0.010340359
1566,0.118851247
1567,0.010479646
1568,0.010340327
1569,0.000063141
1570,0.069046975
1571,0.152406779
1572,0.000063343
1573,0.129200463
1574,0.000065971
1575,0.134396413
1576,0.002562535
1577,0.248849211
1578,0.000063143
1579,0.008674545
1580,0.010340326
1581,0.000063345
1582,0.000063141
1583,0.000063141
1584,0.000063140
1585,0.000063145
1586,0.050452024
1587,0.999734515
1588,0.108159388
1589,0.007731140
1590,0.084059562
1591,0.999836361
1592,0.152074431
1593,0.000064356
1594,0.000068039
1595,0.125330139
1596,0.000063140
1597,0.013522189
1598,0.000063201
1599,0.109417264
1600,0.010253967
1601,0.999346479
1602,0.126095084
1603,0.000063141
1604,0.014055411
1605,0.000063141
1606,0.010336857
1607,0.000063143
1608,0.000066500
1609,0.622073197
1610,0.264266883
1611,0.999681360
1612,0.000063140
1613,0.139180489
1614,0.000063146
1615,0.004633960
1616,0.000063143
1617,0.088368129
1618,0.604224550
1619,0.000063140
1620,0.000142434
1621,0.158667043
1622,0.010340358
1623,0.000063184
1624,0.139159827
1625,0.155893646
1626,0.142535977
1627,0.124086991
1628,0.999804369
1629,0.072196570
1630,0.000064512
1631,0.010334921
1632,0.123913889
1633,0.087788145
1634,0.999794336
1635,0.008618693
1636,0.158304596
1637,0.000063261
1638,0.000064247
1639,0.068531829
1640,0.000063141
1641,0.010115583
1642,0.000063162
1643,0.141141405
1644,0.000063142
1645,0.999768325
1646,0.987065686
1647,0.999306938
1648,0.000063165
1649,0.000063142
1650,0.782365058
1651,0.252093379
1652,0.000063141
1653,0.010327129
1654,0.000063141
1655,0.010340358
1656,0.000068202
1657,0.177174827
1658,0.064583952
1659,0.000063150
1660,0.000063228
1661,0.246009312
1662,0.000063175
1663,0.041468157
1664,0.000457831
