Id,Prediction
876,0.037245868
877,0.000000486
878,0.000133118
879,0.000000462
880,0.048452045
881,0.000136296
882,0.040674057
883,0.000136761
884,0.000163594
885,0.000000486
886,0.000165875
887,0.000138592
888,0.036051788
889,0.039309962
890,0.000000493
891,0.039009157
892,0.036199394
893,0.000000395
894,0.000144512
895,0.000000225
896,0.000000494
897,0.000000282
898,0.000135239
899,0.035119905
900,0.000000036
901,0.036581390
902,0.036259137
903,0.039565624
904,0.000134073
905,0.000000560
906,0.038121135
907,0.041836552
908,0.000000483
909,0.000000503
910,0.053122319
911,0.000143159
912,0.000132494
913,0.037920800
914,0.000000469
915,0.000357537
916,0.000000488
917,0.046766323
918,0.000134958
919,0.045615298
920,0.000000487
921,0.996561373
922,0.000000483
923,0.000000493
924,0.000000493
925,0.805612875
926,0.000132476
927,0.000000001
928,0.037740954
929,0.154930353
930,0.000000107
931,0.047299541
932,0.000136850
933,0.039524593
934,0.000134025
935,0.036049557
936,0.044610545
937,0.000151248
938,0.058175002
939,0.982995903
940,0.000133659
941,0.000000519
942,0.000000661
943,0.000000412
944,0.000140139
945,0.000000582
946,0.038730534
947,0.043218436
948,0.079606602
949,0.050824134
950,0.000000488
951,0.000000534
952,0.000000460
953,0.000000053
954,0.000000446
955,0.000134550
956,0.049139270
957,0.000000488
958,0.000133246
959,0.000000501
960,0.035108577
961,0.043221742
962,0.000134156
963,0.921462346
964,0.000141855
965,0.047728783
966,0.000132419
967,0.000000526
968,0.035775423
969,0.000000486
970,0.055687208
971,0.035845263
972,0.000000342
973,0.037837671
974,0.000000192
975,0.038566439
976,0.000000496
977,0.908870365
978,0.942693861
979,0.000142239
980,0.000199790
981,0.047193577
982,0.000135110
983,0.000138917
984,0.000000264
985,0.036321068
986,0.036564411
987,0.034991012
988,0.037510099
989,0.038623415
990,0.000139211
991,0.000137905
992,0.000135161
993,0.000000419
994,0.000133973
995,0.000132774
996,0.000000486
997,0.000000498
998,0.000133287
999,0.000000490
1000,0.036571961
1001,0.000158666
1002,0.000133112
1003,0.000000490
1004,0.000137891
1005,0.069901591
1006,0.992424719
1007,0.000000320
1008,0.042655730
1009,0.999709771
1010,0.000000005
1011,0.000000147
1012,0.000000399
1013,0.036938892
1014,0.947033136
1015,0.990484649
1016,0.036655062
1017,0.036936070
1018,0.038991628
1019,0.039663386
1020,0.036077491
1021,0.038000441
1022,0.905649692
1023,0.000137350
1024,0.043676189
1025,0.000000749
1026,0.000000570
1027,0.000137003
1028,0.000000473
1029,0.000000343
1030,0.038851851
1031,0.000189134
1032,0.000000515
1033,0.000127130
1034,0.038136355
1035,0.000000507
1036,0.119609367
1037,0.000140605
1038,0.036071912
1039,0.038229221
1040,0.035608928
1041,0.036147027
1042,0.000000432
1043,0.000000407
1044,0.036736518
1045,0.000134832
1046,0.000000052
1047,0.000000432
1048,0.000136804
1049,0.000000228
1050,0.000000511
1051,0.000000484
1052,0.000143507
1053,0.000000449
1054,0.039652895
1055,0.036513549
1056,0.000134282
1057,0.000000165
1058,0.000000523
1059,0.000135720
1060,0.000146990
1061,0.039622112
1062,0.000000478
1063,0.048037406
1064,0.095373211
1065,0.036891527
1066,0.000000489
1067,0.000135030
1068,0.038426723
1069,0.000139621
1070,0.000000002
1071,0.040560794
1072,0.036634817
1073,0.000000001
1074,0.000135391
1075,0.037013631
1076,0.000000498
1077,0.000160455
1078,0.000000264
1079,0.052257038
1080,0.000137683
1081,0.000000000
1082,0.000156246
1083,0.000302877
1084,0.000000540
1085,0.000133818
1086,0.000138711
1087,0.074644492
1088,0.038992794
1089,0.000141073
1090,0.000134598
1091,0.000140380
1092,0.000000236
1093,0.000000487
1094,0.037718812
1095,0.000164040
1096,0.000000490
1097,0.000000490
1098,0.000000487
1099,0.040283202
1100,0.038488489
1101,0.044657541
1102,0.000000584
1103,0.000138266
1104,0.000000486
1105,0.037893204
1106,0.031369445
1107,0.040373575
1108,0.040770176
1109,0.000133537
1110,0.041285450
1111,0.052335272
1112,0.000000428
1113,0.077585654
1114,0.000132852
1115,0.000000483
1116,0.000000369
1117,0.054952336
1118,0.035542344
1119,0.000000531
1120,0.037513231
1121,0.000133237
1122,0.000135169
1123,0.039394913
1124,0.039753727
1125,0.000132777
1126,0.000134114
1127,0.041831119
1128,0.000132658
1129,0.000200788
1130,0.035147702
1131,0.000000586
1132,0.042711758
1133,0.000134466
1134,0.036896477
1135,0.000140255
1136,0.000145960
1137,0.042513503
1138,0.000000510
1139,0.065249610
1140,0.000000386
1141,0.036702496
1142,0.000137112
1143,0.922394128
1144,0.000000486
1145,0.000000138
1146,0.000000233
1147,0.000174640
1148,0.036759575
1149,0.000000503
1150,0.037472927
1151,0.049791529
1152,0.035640937
1153,0.000133060
1154,0.040686217
1155,0.000142977
1156,0.000120597
1157,0.035658280
1158,0.039004635
1159,0.000000225
1160,0.000139697
1161,0.000000333
1162,0.035013563
1163,0.038026707
1164,0.966143655
1165,0.000135785
1166,0.000139326
1167,0.902738896
1168,0.036889988
1169,0.038029712
1170,0.000000505
1171,0.000000236
1172,0.000000493
1173,0.916846705
1174,0.000000472
1175,0.957381505
1176,0.000134774
1177,0.000000606
1178,0.056865764
1179,0.036310976
1180,0.000133032
1181,0.000145387
1182,0.000161141
1183,0.000133679
1184,0.000000487
1185,0.088744575
1186,0.000134011
1187,0.000140343
1188,0.035481737
1189,0.036405720
1190,0.000000494
1191,0.993848513
1192,0.000000432
1193,0.000000581
1194,0.000000306
1195,0.040180093
1196,0.000183766
1197,0.000000509
1198,0.043141524
1199,0.000000188
1200,0.000161256
1201,0.000132132
1202,0.000138536
1203,0.048387115
1204,0.000134099
1205,0.036727722
1206,0.000000500
1207,0.000153348
1208,0.036055408
1209,0.000000211
1210,0.000000154
1211,0.000000095
1212,0.000000341
1213,0.068046889
1214,0.000133520
1215,0.037829605
1216,0.000000569
1217,0.000143973
1218,0.000133902
1219,0.000132291
1220,0.000135110
1221,0.046666309
1222,0.000000045
1223,0.925773529
1224,0.044592514
1225,0.037815322
1226,0.000000399
1227,0.000171688
1228,0.000139906
1229,0.038091593
1230,0.000000493
1231,0.000137401
1232,0.047596412
1233,0.035964464
1234,0.037349577
1235,0.000133334
1236,0.145401915
1237,0.000000519
1238,0.000148292
1239,0.042726394
1240,0.044193632
1241,0.000133703
1242,0.000132931
1243,0.000000484
1244,0.037244301
1245,0.039960557
1246,0.954075363
1247,0.000000347
1248,0.000133188
1249,0.000000488
1250,0.978657471
1251,0.000142368
1252,0.000000489
1253,0.000137438
1254,0.971003560
1255,0.042405836
1256,0.050433644
1257,0.000133837
1258,0.000152946
1259,0.000000484
1260,0.000132849
1261,0.000000478
1262,0.036347707
1263,0.000141425
1264,0.000000011
1265,0.000000570
1266,0.038035051
1267,0.052391328
1268,0.000004666
1269,0.000000490
1270,0.057515542
1271,0.000132633
1272,0.000149642
1273,0.000132651
1274,0.000000485
1275,0.000155728
1276,0.968521076
1277,0.983350399
1278,0.000141448
1279,0.036458214
1280,0.000138864
1281,0.045918174
1282,0.000140956
1283,0.000136537
1284,0.000133796
1285,0.000135582
1286,0.000136259
1287,0.000148987
1288,0.000000496
1289,0.000000465
1290,0.000135528
1291,0.041680353
1292,0.000000066
1293,0.000142368
1294,0.040934039
1295,0.000000418
1296,0.038452919
1297,0.044309298
1298,0.042435498
1299,0.000142510
1300,0.061900711
1301,0.000133714
1302,0.000000479
1303,0.000189134
1304,0.040515267
1305,0.000132855
1306,0.000000457
1307,0.000000483
1308,0.922391020
1309,0.000000446
1310,0.039041533
1311,0.036715350
1312,0.000000491
1313,0.000000455
1314,0.000133530
1315,0.000140697
1316,0.041212016
1317,0.000133347
1318,0.000000487
1319,0.000144272
1320,0.041163786
1321,0.000000406
1322,0.981773827
1323,0.000000483
1324,0.000138158
1325,0.000140255
1326,0.035883659
1327,0.037835249
1328,0.000134083
1329,0.034302795
1330,0.045879225
1331,0.000000459
1332,0.000000487
1333,0.000000500
1334,0.036576892
1335,0.000139714
1336,0.000000486
1337,0.927836646
1338,0.000000324
1339,0.000138404
1340,0.000146689
1341,0.078751826
1342,0.038143596
1343,0.037383068
1344,0.000000354
1345,0.952616262
1346,0.040540071
1347,0.000132443
1348,0.042107870
1349,0.000000023
1350,0.054374959
1351,0.038846231
1352,0.000000417
1353,0.055836947
1354,0.000000603
1355,0.000137820
1356,0.061255251
1357,0.000167397
1358,0.076116739
1359,0.000133325
1360,0.000138404
1361,0.042793670
1362,0.000166150
1363,0.036453968
1364,0.000140632
1365,0.040874006
1366,0.009834604
1367,0.035708179
1368,0.000135559
1369,0.000133570
1370,0.000134786
1371,0.000000134
1372,0.000135758
1373,0.000133176
1374,0.000135447
1375,0.000000490
1376,0.000133982
1377,0.036709981
1378,0.000000497
1379,0.040067915
1380,0.040530738
1381,0.000135447
1382,0.000133986
1383,0.970915819
1384,0.042475505
1385,0.000133131
1386,0.000151788
1387,0.000000482
1388,0.036551773
1389,0.000140051
1390,0.000152756
1391,0.000134817
1392,0.045091654
1393,0.033537218
1394,0.000001447
1395,0.000133946
1396,0.098884002
1397,0.039050940
1398,0.036249496
1399,0.000167536
1400,0.000140255
1401,0.000142190
1402,0.000000483
1403,0.035393979
1404,0.038770019
1405,0.000140255
1406,0.953621402
1407,0.000151480
1408,0.000694208
1409,0.000136252
1410,0.000136804
1411,0.037170202
1412,0.000000520
1413,0.037054673
1414,0.040070616
1415,0.000132548
1416,0.000142723
1417,0.000000483
1418,0.039724640
1419,0.000000353
1420,0.038379364
1421,0.050147334
1422,0.953896023
1423,0.000134043
1424,0.000000477
1425,0.000136167
1426,0.000132349
1427,0.037390154
1428,0.041239390
1429,0.057118279
1430,0.000000489
1431,0.000000476
1432,0.037164392
1433,0.036296086
1434,0.035929234
1435,0.000135511
1436,0.000000473
1437,0.000000498
1438,0.000136927
1439,0.000000452
1440,0.038902990
1441,0.000136145
1442,0.000000469
1443,0.000000387
1444,0.000000601
1445,0.985983698
1446,0.036337188
1447,0.000133603
1448,0.033902699
1449,0.000127539
1450,0.000139176
1451,0.000000480
1452,0.048159967
1453,0.000000508
1454,0.956928616
1455,0.000139459
1456,0.928624540
1457,0.036878556
1458,0.000000469
1459,0.000000016
1460,0.000000488
1461,0.000000084
1462,0.000000381
1463,0.036773588
1464,0.000138951
1465,0.037217788
1466,0.000183563
1467,0.000000487
1468,0.000000432
1469,0.000000525
1470,0.042513263
1471,0.000000523
1472,0.000000159
1473,0.000135090
1474,0.036227966
1475,0.037458192
1476,0.037351301
1477,0.043422461
1478,0.000141413
1479,0.036716099
1480,0.000153626
1481,0.000144704
1482,0.000134215
1483,0.106501199
1484,0.000000487
1485,0.000138389
1486,0.037050654
1487,0.041568244
1488,0.000134283
1489,0.035913145
1490,0.039098513
1491,0.000000443
1492,0.000139075
1493,0.040794735
1494,0.035781559
1495,0.035178413
1496,0.000188546
1497,0.059850365
1498,0.000136517
1499,0.000000557
1500,0.000143794
1501,0.000000486
1502,0.037607137
1503,0.039162989
1504,0.000000473
1505,0.036341132
1506,0.000000500
1507,0.038571639
1508,0.000151552
1509,0.000000500
1510,0.000133152
1511,0.000132638
1512,0.000135203
1513,0.036825149
1514,0.035638677
1515,0.037331580
1516,0.000133210
1517,0.000145475
1518,0.000000488
1519,0.035656818
1520,0.000000380
1521,0.000140566
1522,0.000000455
1523,0.936374814
1524,0.037443640
1525,0.000157131
1526,0.000133725
1527,0.045981628
1528,0.035040761
1529,0.048791552
1530,0.000000417
1531,0.938617555
1532,0.054311483
1533,0.039454358
1534,0.317493623
1535,0.048101817
1536,0.000132114
1537,0.000144752
1538,0.037101592
1539,0.000000569
1540,0.000000352
1541,0.037593154
1542,0.000000355
1543,0.000132983
1544,0.000000515
1545,0.000132994
1546,0.954451510
1547,0.000132553
1548,0.000000488
1549,0.000132456
1550,0.049655140
1551,0.000000490
1552,0.000132699
1553,0.000000381
1554,0.039349201
1555,0.037206581
1556,0.036729034
1557,0.000134750
1558,0.040396965
1559,0.000138230
1560,0.000301122
1561,0.000133420
1562,0.052888992
1563,0.038425896
1564,0.000000490
1565,0.000000638
1566,0.031766721
1567,0.035505874
1568,0.000000531
1569,0.000000487
1570,0.051336778
1571,0.040544415
1572,0.000000091
1573,0.038080503
1574,0.000000483
1575,0.051868921
1576,0.000142368
1577,0.041072206
1578,0.000000491
1579,0.000143880
1580,0.000000547
1581,0.000000436
1582,0.000133570
1583,0.000133351
1584,0.000132443
1585,0.000000238
1586,0.035525667
1587,0.941098026
1588,0.036004480
1589,0.037651405
1590,0.035724284
1591,0.943239703
1592,0.039096913
1593,0.000138238
1594,0.000139095
1595,0.039189252
1596,0.000000307
1597,0.044124494
1598,0.000136395
1599,0.037815043
1600,0.000000533
1601,0.105640108
1602,0.048287748
1603,0.000133224
1604,0.034880550
1605,0.000132901
1606,0.000147997
1607,0.000134550
1608,0.000138864
1609,0.056813234
1610,0.041378464
1611,0.956430906
1612,0.000000486
1613,0.036918482
1614,0.000134934
1615,0.041295071
1616,0.000134534
1617,0.036597823
1618,0.046776468
1619,0.000132774
1620,0.000000000
1621,0.046197068
1622,0.000000665
1623,0.000000344
1624,0.038522840
1625,0.037820285
1626,0.038045078
1627,0.036742134
1628,0.978284026
1629,0.040292322
1630,0.000133218
1631,0.000147704
1632,0.036345819
1633,0.035645830
1634,0.990778957
1635,0.040295064
1636,0.038452406
1637,0.000000490
1638,0.000000500
1639,0.036688108
1640,0.000133532
1641,0.000000521
1642,0.000000005
1643,0.037105496
1644,0.000000060
1645,0.992943348
1646,0.068872122
1647,0.927635447
1648,0.000000497
1649,0.000134308
1650,0.054285599
1651,0.042207870
1652,0.000133488
1653,0.000147116
1654,0.000133114
1655,0.000162567
1656,0.000000494
1657,0.038751808
1658,0.046303667
1659,0.000000452
1660,0.000136618
1661,0.040769899
1662,0.000136056
1663,0.040860751
1664,0.000000240
